6100107;天崩地裂
6100108;洛神花索
6100109;斜月狼牙
6100110;飞鸿追雪
6100111;九天仙绫
6100112;流月千里
6100113;龙雀宝刀
6100114;峨眉双剑
6100115;七宝杵
6100116;结魄杖
6100117;紫薇弯刀
6100220;死亡斗篷
6100221;七宝天衣
6100322;黑魔冠
6100323;七彩花环
6100424;万里卷云
6100525;圣王坠
6100626;万里追云履
6110101;倚天
6110102;梨花
6110103;破魄
6110104;雀屏
6110105;沧海
6110106;胭脂
6110107;鬼牙
6110108;吹雪
6110109;乾坤
6110110;幽篁
6110111;流云
6110112;灵犀
6110113;策电
6110114;摇光
6110115;醍醐
6110116;业焰
6110117;龙雀
6110220;神谕披风
6110221;飞天羽衣
6110322;白玉龙冠
6110323;凤翅金翎
6110424;七彩玲珑
6110525;幻彩玉带
6110626;踏雪无痕
6120101;湛卢
6120102;霹雳
6120103;无敌
6120104;玉龙
6120105;红袖
6120106;毒牙
6120107;雷神
6120108;百花
6120109;幽梦
6120110;百鬼
6120111;碧波
6120112;琅轩
6120113;炽岩
6120114;玲珑
6120115;风雷
6120116;玉辉
6120117;昆吾
6120220;珊瑚玉衣
6120221;璎珞翠裙
6120322;水晶犀帽
6120323;寒雉霜蚕
6120424;黄玉琉佩
6120525;珠翠玉环
6120626;平步青云
6130101;仙•湛卢
6130102;仙•霹雳
6130103;仙•无敌
6130104;仙•玉龙
6130105;仙•红袖
6130106;仙•毒牙
6130107;仙•雷神
6130108;仙•百花
6130109;仙•幽梦
6130110;仙•百鬼
6130111;仙•碧波
6130112;仙•琅轩
6130113;仙•炽岩
6130114;仙•玲珑
6130115;仙•风雷
6130116;仙•玉辉
6130117;仙•昆吾
6130220;仙•珊瑚玉衣
6130221;仙•璎珞翠裙
6130322;仙•水晶犀帽
6130323;仙•寒雉霜蚕
6130424;仙•黄玉琉佩
6130525;仙•珠翠玉环
6130626;仙•平步青云
6140101;神•湛卢
6140102;神•霹雳
6140103;神•无敌
6140104;神•玉龙
6140105;神•红袖
6140106;神•毒牙
6140107;神•雷神
6140108;神•百花
6140109;神•幽梦
6140110;神•百鬼
6140111;神•碧波
6140112;神•琅轩
6140113;神•炽岩
6140114;神•玲珑
6140115;神•风雷
6140116;神•玉辉
6140117;神•昆吾
6140220;神•珊瑚玉衣
6140221;神•璎珞翠裙
6140322;神•水晶犀帽
6140323;神•寒雉霜蚕
6140424;神•黄玉琉佩
6140525;神•珠翠玉环
6140626;神•平步青云
7070101;70级•北斗七星剑-双特+简易+双属性
7070102;70级•赤炎枪-双特+简易+双属性
7070103;70级•狂魔镰-双特+简易+双属性
7070104;70级•离火扇-双特+简易+双属性
7070105;70级•水晶棒-双特+简易+双属性
7070106;70级•华光刺-双特+简易+双属性
7070107;70级•巨灵神锤-双特+简易+双属性
7070108;70级•雷鸣嗜血鞭-双特+简易+双属性
7070109;70级•子母双月-双特+简易+双属性
7070110;70级•灵犀望月-双特+简易+双属性
7070111;70级•缚神绫-双特+简易+双属性
7070112;70级•碧落星河-双特+简易+双属性
7070113;70级•弦月刀-双特+简易+双属性
7070114;70级•墨玉双剑-双特+简易+双属性
7070115;70级•破天宝杵-双特+简易+双属性
7070116;70级•流萤杖-双特+简易+双属性
7070117;70级•龙渊宝刀-双特+简易+双属性
7070220;龙骨甲
7070221;流云素裙
7070322;乾坤帽
7070323;魔女发冠
7070424;碧水青龙
7070525;兽王腰带
7070626;九州履
7090101;90级•倚天-双特+简易+双属性
7090102;90级•梨花-双特+简易+双属性
7090103;90级•破魄-双特+简易+双属性
7090104;90级•雀屏-双特+简易+双属性
7090105;90级•沧海-双特+简易+双属性
7090106;90级•胭脂-双特+简易+双属性
7090107;90级•鬼牙-双特+简易+双属性
7090108;90级•吹雪-双特+简易+双属性
7090109;90级•乾坤-双特+简易+双属性
7090110;90级•幽篁-双特+简易+双属性
7090111;90级•流云-双特+简易+双属性
7090112;90级•灵犀-双特+简易+双属性
7090113;90级•策电-双特+简易+双属性
7090114;90级•摇光-双特+简易+双属性
7090115;90级•醍醐-双特+简易+双属性
7090116;90级•业焰-双特+简易+双属性
7090117;90级•龙雀-双特+简易+双属性
7090220;神谕披风
7090221;飞天羽衣
7090322;白玉龙冠
7090323;凤翅金翎
7090424;七彩玲珑
7090525;幻彩玉带
7090626;踏雪无痕
7100101;100级•湛卢-双特+双属性
7100102;100级•霹雳-双特+双属性
7100103;100级•无敌-双特+双属性
7100104;100级•玉龙-双特+双属性
7100105;100级•红袖-双特+双属性
7100106;100级•毒牙-双特+双属性
7100107;100级•雷神-双特+双属性
7100108;100级•百花-双特+双属性
7100109;100级•幽梦-双特+双属性
7100110;100级•百鬼-双特+双属性
7100111;100级•碧波-双特+双属性
7100112;100级•琅轩-双特+双属性
7100113;100级•炽岩-双特+双属性
7100114;100级•玲珑-双特+双属性
7100115;100级•风雷-双特+双属性
7100116;100级•玉辉-双特+双属性
7100117;100级•昆吾-双特+双属性
7100220;珊瑚玉衣
7100221;璎珞翠裙
7100322;水晶犀帽
7100323;寒雉霜蚕
7100424;黄玉琉佩
7100525;珠翠玉环
7100626;平步青云
7110101;110•湛卢
7110102;110•霹雳
7110103;110•无敌
7110104;110•玉龙
7110105;110•红袖
7110106;110•毒牙
7110107;110•雷神
7110108;110•百花
7110109;110•幽梦
7110110;110•百鬼
7110111;110•碧波
7110112;110•琅轩
7110113;110•炽岩
7110114;110•玲珑
7110115;110•风雷
7110116;110•玉辉
7110117;110•昆吾
7110220;110•珊瑚玉衣
7110221;110•璎珞翠裙
7110322;110•水晶犀帽
7110323;110•寒雉霜蚕
7110424;110•黄玉琉佩
7110525;110•珠翠玉环
7110626;110•平步青云
7120101;120•湛卢
7120102;120•霹雳
7120103;120•无敌
7120104;120•玉龙
7120105;120•红袖
7120106;120•毒牙
7120107;120•雷神
7120108;120•百花
7120109;120•幽梦
7120110;120•百鬼
7120111;120•碧波
7120112;120•琅轩
7120113;120•炽岩
7120114;120•玲珑
7120115;120•风雷
7120116;120•玉辉
7120117;120•昆吾
7120220;120•珊瑚玉衣
7120221;120•璎珞翠裙
7120322;120•水晶犀帽
7120323;120•寒雉霜蚕
7120424;120•黄玉琉佩
7120525;120•珠翠玉环
7120626;120•平步青云
7130101;130•湛卢
7130102;130•霹雳
7130103;130•无敌
7130104;130•玉龙
7130105;130•红袖
7130106;130•毒牙
7130107;130•雷神
7130108;130•百花
7130109;130•幽梦
7130110;130•百鬼
7130111;130•碧波
7130112;130•琅轩
7130113;130•炽岩
7130114;130•玲珑
7130115;130•风雷
7130116;130•玉辉
7130117;130•昆吾
7130220;130•珊瑚玉衣
7130221;130•璎珞翠裙
7130322;130•水晶犀帽
7130323;130•寒雉霜蚕
7130424;130•黄玉琉佩
7130525;130•珠翠玉环
7130626;130•平步青云
7140101;140•湛卢
7140102;140•霹雳
7140103;140•无敌
7140104;140•玉龙
7140105;140•红袖
7140106;140•毒牙
7140107;140•雷神
7140108;140•百花
7140109;140•幽梦
7140110;140•百鬼
7140111;140•碧波
7140112;140•琅轩
7140113;140•炽岩
7140114;140•玲珑
7140115;140•风雷
7140116;140•玉辉
7140117;140•昆吾
7140220;140•珊瑚玉衣
7140221;140•璎珞翠裙
7140322;140•水晶犀帽
7140323;140•寒雉霜蚕
7140424;140•黄玉琉佩
7140525;140•珠翠玉环
7140626;140•平步青云
7150101;150•湛卢
7150102;150•霹雳
7150103;150•无敌
7150104;150•玉龙
7150105;150•红袖
7150106;150•毒牙
7150107;150•雷神
7150108;150•百花
7150109;150•幽梦
7150110;150•百鬼
7150111;150•碧波
7150112;150•琅轩
7150113;150•炽岩
7150114;150•玲珑
7150115;150•风雷
7150116;150•玉辉
7150117;150•昆吾
7150220;150•珊瑚玉衣
7150221;150•璎珞翠裙
7150322;150•水晶犀帽
7150323;150•寒雉霜蚕
7150424;150•黄玉琉佩
7150525;150•珠翠玉环
7150626;150•平步青云
7160101;160•湛卢
7160102;160•霹雳
7160103;160•无敌
7160104;160•玉龙
7160105;160•红袖
7160106;160•毒牙
7160107;160•雷神
7160108;160•百花
7160109;160•幽梦
7160110;160•百鬼
7160111;160•碧波
7160112;160•琅轩
7160113;160•炽岩
7160114;160•玲珑
7160115;160•风雷
7160116;160•玉辉
7160117;160•昆吾
7160220;160•珊瑚玉衣
7160221;160•璎珞翠裙
7160322;160•水晶犀帽
7160323;160•寒雉霜蚕
7160424;160•黄玉琉佩
7160525;160•珠翠玉环
7160626;160•平步青云
700000;下面是法宝
700101;一阶•飞剑
700102;二阶•飞剑
700103;三阶•飞剑
700104;四阶•飞剑
700105;五阶•飞剑
700106;六阶•飞剑
700107;七阶•飞剑
700108;八阶•飞剑
700109;九阶•飞剑
700110;满阶•飞剑
700201;一阶•附灵玉
700202;二阶•附灵玉
700203;三阶•附灵玉
700204;四阶•附灵玉
700205;五阶•附灵玉
700206;六阶•附灵玉
700207;七阶•附灵玉
700208;八阶•附灵玉
700209;九阶•附灵玉
700210;满阶•附灵玉
700301;一阶•无量经
700302;二阶•无量经
700303;三阶•无量经
700304;四阶•无量经
700305;五阶•无量经
700306;六阶•无量经
700307;七阶•无量经
700308;八阶•无量经
700309;九阶•无量经
700310;满阶•无量经
700401;一阶•碧玉葫芦
700402;二阶•碧玉葫芦
700403;三阶•碧玉葫芦
700404;四阶•碧玉葫芦
700405;五阶•碧玉葫芦
700406;六阶•碧玉葫芦
700407;七阶•碧玉葫芦
700408;八阶•碧玉葫芦
700409;九阶•碧玉葫芦
700410;满阶•碧玉葫芦
700501;一阶•金甲仙衣
700502;二阶•金甲仙衣
700503;三阶•金甲仙衣
700504;四阶•金甲仙衣
700505;五阶•金甲仙衣
700506;六阶•金甲仙衣
700507;七阶•金甲仙衣
700508;八阶•金甲仙衣
700509;九阶•金甲仙衣
700510;满阶•金甲仙衣
700601;一阶•降魔斗篷
700602;二阶•降魔斗篷
700603;三阶•降魔斗篷
700604;四阶•降魔斗篷
700605;五阶•降魔斗篷
700606;六阶•降魔斗篷
700607;七阶•降魔斗篷
700608;八阶•降魔斗篷
700609;九阶•降魔斗篷
700610;满阶•降魔斗篷
700701;一阶•风袋
700702;二阶•风袋
700703;三阶•风袋
700704;四阶•风袋
700705;五阶•风袋
700706;六阶•风袋
700707;七阶•风袋
700708;八阶•风袋
700709;九阶•风袋
700710;满阶•风袋
800101;一阶•鸣鸿刀
800102;二阶•鸣鸿刀
800103;三阶•鸣鸿刀
800104;四阶•鸣鸿刀
800105;五阶•鸣鸿刀
800106;六阶•鸣鸿刀
800107;七阶•鸣鸿刀
800108;八阶•鸣鸿刀
800109;九阶•鸣鸿刀
800110;满阶•鸣鸿刀
800201;一阶•天师符
800202;二阶•天师符
800203;三阶•天师符
800204;四阶•天师符
800205;五阶•天师符
800206;六阶•天师符
800207;七阶•天师符
800208;八阶•天师符
800209;九阶•天师符
800210;满阶•天师符
800301;一阶•弥音禅钟
800302;二阶•弥音禅钟
800303;三阶•弥音禅钟
800304;四阶•弥音禅钟
800305;五阶•弥音禅钟
800306;六阶•弥音禅钟
800307;七阶•弥音禅钟
800308;八阶•弥音禅钟
800309;九阶•弥音禅钟
800310;满阶•弥音禅钟
800401;一阶•凝海珠
800402;二阶•凝海珠
800403;三阶•凝海珠
800404;四阶•凝海珠
800405;五阶•凝海珠
800406;六阶•凝海珠
800407;七阶•凝海珠
800408;八阶•凝海珠
800409;九阶•凝海珠
800410;满阶•凝海珠
800501;一阶•琼华玉露
800502;二阶•琼华玉露
800503;三阶•琼华玉露
800504;四阶•琼华玉露
800505;五阶•琼华玉露
800506;六阶•琼华玉露
800507;七阶•琼华玉露
800508;八阶•琼华玉露
800509;九阶•琼华玉露
800510;满阶•琼华玉露
800601;一阶•无尘雪
800602;二阶•无尘雪
800603;三阶•无尘雪
800604;四阶•无尘雪
800605;五阶•无尘雪
800606;六阶•无尘雪
800607;七阶•无尘雪
800608;八阶•无尘雪
800609;九阶•无尘雪
800610;满阶•无尘雪
800701;一阶•万兽圣令
800702;二阶•万兽圣令
800703;三阶•万兽圣令
800704;四阶•万兽圣令
800705;五阶•万兽圣令
800706;六阶•万兽圣令
800707;七阶•万兽圣令
800708;八阶•万兽圣令
800709;九阶•万兽圣令
800710;满阶•万兽圣令
800801;一阶•烈焰杖
800802;二阶•烈焰杖
800803;三阶•烈焰杖
800804;四阶•烈焰杖
800805;五阶•烈焰杖
800806;六阶•烈焰杖
800807;七阶•烈焰杖
800808;八阶•烈焰杖
800809;九阶•烈焰杖
800810;满阶•烈焰杖
800901;一阶•祭魄印
800902;二阶•祭魄印
800903;三阶•祭魄印
800904;四阶•祭魄印
800905;五阶•祭魄印
800906;六阶•祭魄印
800907;七阶•祭魄印
800908;八阶•祭魄印
800909;九阶•祭魄印
800910;满阶•祭魄印
900000;下面是辅助类装备
4010101;环蛇印•封印
4010102;卧虎印•物伤
4010103;斗牛印•法防
4010104;追兔印•速度
4010105;游龙印•法伤
4010106;安羊印•物防
8010101;环蛇印
8010102;卧虎印
8010103;斗牛印
8010104;追兔印
8010105;游龙印
8010106;安羊印
900101;环蛇印
900102;卧虎印
900103;斗牛印
900104;追兔印
900105;游龙印
900106;安羊印
900201;环蛇印•极品
900202;卧虎印•极品
900203;斗牛印•极品
900204;追兔印•极品
900205;游龙印•极品
900206;安羊印•极品
900001;下面是坐骑
910101;闪电狸
910102;闪电狸
910103;闪电狸
910104;闪电狸
910105;闪电狸
910106;闪电狸
910107;闪电狸
910108;闪电狸
910109;闪电狸
910110;闪电狸
910201;仙灵鹿
910202;仙灵鹿
910203;仙灵鹿
910204;仙灵鹿
910205;仙灵鹿
910206;仙灵鹿
910207;仙灵鹿
910208;仙灵鹿
910209;仙灵鹿
910210;仙灵鹿
910301;元音狸
910302;元音狸
910303;元音狸
910304;元音狸
910305;元音狸
910306;元音狸
910307;元音狸
910308;元音狸
910309;元音狸
910310;元音狸
910401;炎融牛
910402;炎融牛
910403;炎融牛
910404;炎融牛
910405;炎融牛
910406;炎融牛
910407;炎融牛
910408;炎融牛
910409;炎融牛
910410;炎融牛
910501;雪灵兽
910502;雪灵兽
910503;雪灵兽
910504;雪灵兽
910505;雪灵兽
910506;雪灵兽
910507;雪灵兽
910508;雪灵兽
910509;雪灵兽
910510;雪灵兽
910601;暗影豹
910602;暗影豹
910603;暗影豹
910604;暗影豹
910605;暗影豹
910606;暗影豹
910607;暗影豹
910608;暗影豹
910609;暗影豹
910610;暗影豹
910701;九耳犬
910702;九耳犬
910703;九耳犬
910704;九耳犬
910705;九耳犬
910706;九耳犬
910707;九耳犬
910708;九耳犬
910709;九耳犬
910710;九耳犬
910801;九尾狐
910802;九尾狐
910803;九尾狐
910804;九尾狐
910805;九尾狐
910806;九尾狐
910807;九尾狐
910808;九尾狐
910809;九尾狐
910810;九尾狐
910901;九霄鹏
910902;九霄鹏
910903;九霄鹏
910904;九霄鹏
910905;九霄鹏
910906;九霄鹏
910907;九霄鹏
910908;九霄鹏
910909;九霄鹏
910910;九霄鹏
911001;仙尾狐
911002;仙尾狐
911003;仙尾狐
911004;仙尾狐
911005;仙尾狐
911006;仙尾狐
911007;仙尾狐
911008;仙尾狐
911009;仙尾狐
911010;仙尾狐
911101;冻岩猩
911102;冻岩猩
911103;冻岩猩
911104;冻岩猩
911105;冻岩猩
911106;冻岩猩
911107;冻岩猩
911108;冻岩猩
911109;冻岩猩
911110;冻岩猩
911201;灵纹雕
911202;灵纹雕
911203;灵纹雕
911204;灵纹雕
911205;灵纹雕
911206;灵纹雕
911207;灵纹雕
911208;灵纹雕
911209;灵纹雕
911210;灵纹雕
911301;九耳犬
911302;九耳犬
911303;九耳犬
911304;九耳犬
911305;九耳犬
911306;九耳犬
911307;九耳犬
911308;九耳犬
911309;九耳犬
911310;九耳犬
911401;刺果猬
911402;刺果猬
911403;刺果猬
911404;刺果猬
911405;刺果猬
911406;刺果猬
911407;刺果猬
911408;刺果猬
911409;刺果猬
911410;刺果猬
911501;招财虎
911502;招财虎
911503;招财虎
911504;招财虎
911505;招财虎
911506;招财虎
911507;招财虎
911508;招财虎
911509;招财虎
911510;招财虎
911601;翼颈龙
911602;翼颈龙
911603;翼颈龙
911604;翼颈龙
911605;翼颈龙
911606;翼颈龙
911607;翼颈龙
911608;翼颈龙
911609;翼颈龙
911610;翼颈龙
911701;炎爆龙
911702;炎爆龙
911703;炎爆龙
911704;炎爆龙
911705;炎爆龙
911706;炎爆龙
911707;炎爆龙
911708;炎爆龙
911709;炎爆龙
911710;炎爆龙
911801;开明兽
911802;开明兽
911803;开明兽
911804;开明兽
911805;开明兽
911806;开明兽
911807;开明兽
911808;开明兽
911809;开明兽
911810;开明兽
911901;冬海象
911902;冬海象
911903;冬海象
911904;冬海象
911905;冬海象
911906;冬海象
911907;冬海象
911908;冬海象
911909;冬海象
911910;冬海象
912001;喜羊羊
912002;喜羊羊
912003;喜羊羊
912004;喜羊羊
912005;喜羊羊
912006;喜羊羊
912007;喜羊羊
912008;喜羊羊
912009;喜羊羊
912010;喜羊羊
912101;戏荷蛙
912102;戏荷蛙
912103;戏荷蛙
912104;戏荷蛙
912105;戏荷蛙
912106;戏荷蛙
912107;戏荷蛙
912108;戏荷蛙
912109;戏荷蛙
912110;戏荷蛙
912201;冰晶虎
912202;冰晶虎
912203;冰晶虎
912204;冰晶虎
912205;冰晶虎
912206;冰晶虎
912207;冰晶虎
912208;冰晶虎
912209;冰晶虎
912210;冰晶虎
912301;锦衣-神行剑Lv1
912302;锦衣-神行剑Lv2
912303;锦衣-神行剑Lv3
912304;锦衣-神行剑Lv4
912305;锦衣-神行剑Lv5
912306;锦衣-神行剑Lv6
912307;锦衣-神行剑Lv7
912308;锦衣-神行剑Lv8
912309;锦衣-神行剑Lv9
912310;锦衣-神行剑Lv满阶
912401;锦衣-潮乐板Lv1
912402;锦衣-潮乐板Lv2
912403;锦衣-潮乐板Lv3
912404;锦衣-潮乐板Lv4
912405;锦衣-潮乐板Lv5
912406;锦衣-潮乐板Lv6
912407;锦衣-潮乐板Lv7
912408;锦衣-潮乐板Lv8
912409;锦衣-潮乐板Lv9
912410;锦衣-潮乐板Lv10满阶
912501;锦衣-踏浪板Lv1
912502;锦衣-踏浪板Lv2
912503;锦衣-踏浪板Lv3
912504;锦衣-踏浪板Lv4
912505;锦衣-踏浪板Lv5
912506;锦衣-踏浪板Lv6
912507;锦衣-踏浪板Lv7
912508;锦衣-踏浪板Lv8
912509;锦衣-踏浪板Lv9
912510;锦衣-踏浪板Lv满阶
912601;锦衣-惊鸿羽Lv1
912602;锦衣-惊鸿羽Lv2
912603;锦衣-惊鸿羽Lv3
912604;锦衣-惊鸿羽Lv4
912605;锦衣-惊鸿羽Lv5
912606;锦衣-惊鸿羽Lv6
912607;锦衣-惊鸿羽Lv7
912608;锦衣-惊鸿羽Lv8
912609;锦衣-惊鸿羽Lv9
912610;锦衣-惊鸿羽Lv满阶
912701;锦衣-造梦星Lv1
912702;锦衣-造梦星Lv2
912703;锦衣-造梦星Lv3
912704;锦衣-造梦星Lv4
912705;锦衣-造梦星Lv5
912706;锦衣-造梦星Lv6
912707;锦衣-造梦星Lv7
912708;锦衣-造梦星Lv8
912709;锦衣-造梦星Lv9
912710;锦衣-造梦星Lv满阶
912801;锦衣-碧波台Lv1
912802;锦衣-碧波台Lv2
912803;锦衣-碧波台Lv3
912804;锦衣-碧波台Lv4
912805;锦衣-碧波台Lv5
912806;锦衣-碧波台Lv6
912807;锦衣-碧波台Lv7
912808;锦衣-碧波台Lv8
