MissionID,BattleID,BattleVideo,BattleResult,MaxLevel,MinLevel,MissionName,MissionType,openUI,Uiid,CruiseId,HelpBonus,Tipsid,MissionTypeString,BattlePreString,PostMissionList0,AutoDo,TaskInfoPurposeListA,TaskInfoTraceListA,TaskInfoDescriptionListA,ActiveInfoNpcID,ActiveInfoMapID,ActiveInfoLeftPos,ActiveInfoTopPos,ActiveInfoRightPos,ActiveInfoBottomPos,ActiveInfoUseItemID,ExpReward,MoneyReward,PetExpReward,RewardType,RewardOption,RewardItemIDList0,RewardItemIsBindList0,RewardItemNumList0,RewardItemShapeIDList0,RewardItemIDList1,RewardItemIsBindList1,RewardItemNumList1,RewardItemShapeIDList1,AnimationID,UnionSeekHelp,WorldSeekHelp,AIInfoDeathPunish,AIInfoTeamSteate,ActiveInfoGiveBackMoney,ActiveInfoGiveBackPetID,ActiveInfoIsRestartTimer,ActiveInfoMaxStep,ActiveInfoMiniStep,ActiveInfoOtherType,ActiveInfoStepProbability,ActiveInfoTeamState,ActiveInfoTimeLimit,ActiveInfoTargetID,ActiveInfoTargetNum,BattleInfoBattleMapType,BattleInfoBattleTimes,BattleInfoBattleZoneID,BattleInfoDrop,BattleInfoDropItemID,BattleInfoDropItemNum,BattleInfoMonsterList0,BattleInfoMonsterList1,BattleInfoMonsterList2,BattleInfoMonsterList3,BattleInfoMonsterList4,BattleInfoMonsterList5,BattleInfoMonsterNum,share,NoteInfo,ProcessBarTeXiao,ProcessBarColor,ProcessBarText,ProcessBarTime,QuestionInfoConversion,QuestionInfoCorrectAnswer,QuestionInfoNpcID,QuestionInfoWrongAnswerList0,QuestionInfoWrongAnswerList1,QuestionInfoWrongAnswerList2,QuestionInfoWrongAnswerList3,RequestRoleIDList0,RequestRoleIDList1,RewardMapID,RewardMapJumpType,RewardMapXPos,RewardMapYPos,SMoney,ScenarioInfoBranchNote,ScenarioInfoBranchNpcID,ScenarioInfoFinishConversationList0,ScenarioInfoFinishConversationList1,ScenarioInfoFinishConversationList2,ScenarioInfoFinishConversationList3,ScenarioInfoFinishConversationList4,ScenarioInfoFinishConversationList5,ScenarioInfoFinishConversationList6,ScenarioInfoFinishConversationList7,ScenarioInfoFinishConversationList8,ScenarioInfoFinishNpcID0,ScenarioInfoFinishNpcID1,ScenarioInfoFinishNpcID2,ScenarioInfoFinishNpcID3,ScenarioInfoFinishNpcID4,ScenarioInfoFinishNpcID5,ScenarioInfoFinishNpcID6,ScenarioInfoFinishNpcID7,ScenarioInfoFinishNpcID8,BiaoQingB0,BiaoQingB1,BiaoQingB2,BiaoQingB3,BiaoQingB4,BiaoQingB5,BiaoQingB6,BiaoQingB7,BiaoQingB8,FinishConversationAudio0,FinishConversationAudio1,FinishConversationAudio2,FinishConversationAudio3,FinishConversationAudio4,FinishConversationAudio5,FinishConversationAudio6,ScenarioInfoNpcConversationList0,ScenarioInfoNpcConversationList1,ScenarioInfoNpcConversationList2,ScenarioInfoNpcConversationList3,ScenarioInfoNpcConversationList4,ScenarioInfoNpcConversationList5,ScenarioInfoNpcConversationList6,ScenarioInfoNpcConversationList7,ScenarioInfoNpcConversationList8,ScenarioInfoNpcID0,ScenarioInfoNpcID1,ScenarioInfoNpcID2,ScenarioInfoNpcID3,ScenarioInfoNpcID4,ScenarioInfoNpcID5,ScenarioInfoNpcID6,ScenarioInfoNpcID7,ScenarioInfoNpcID8,BiaoQingA0,BiaoQingA1,BiaoQingA2,BiaoQingA3,BiaoQingA4,BiaoQingA5,BiaoQingA6,BiaoQingA7,BiaoQingA8,ConversationAudio0,ConversationAudio1,ConversationAudio2,ConversationAudio3,ConversationAudio4,ConversationAudio5,ConversationAudio6,ShengWang,TransMaxLevel,TransMinLevel,TransformID,FollowID,BuShuaGuai0,BuShuaGuai1,BuShuaGuai2,RelevanceNpc1,RelevanceNpc2,RelevanceNpc3,RelevanceNpc4,RelevanceNpc5,RelevanceNpc6,RelevanceNpc7,DisPlayNPCID0,PostMissionList1,PostMissionList2,PostMissionList3,PostMissionList4,PostMissionList5,PostMissionList6,PostMissionList7,PostMissionList8,PostMissionList9,RequestMissionList0,ScenarioInfoBranchOptionList0,AIInfoBattleLevel
180130,0,,1,0,0,至尊西游•妖风,10,,,,0,0,至尊西游•妖风,,180131,0,"<T t=""向"" c=""ff8c5e2a""></T><T t=""小霞"" npcid=""161605"" c=""FF02972C""></T><T t=""了解情况。"" c=""ff8c5e2a""></T>","<T t=""听说"" c=""fffff2df""></T><T t=""小霞"" npcid=""161605"" c=""ff00ff00""></T><T t=""昨天夜里见到怪风了，去了解一下。"" c=""fffff2df""></T>","<T t=""听闻"" c=""ff8c5e2a""></T><T t=""小霞"" npcid=""161605""c=""FF02972C""></T><T t=""昨天夜里有见到一阵黑色的怪风，向她了解一下情况。"" c=""ff8c5e2a""></T>",161614,1616,0,0,0,0,0,200000,1000,0,1,1,35001,1,1,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,0,0,,,,,0,,,0,,,,,,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<T t=""霞姐姐~你好呀。"" c=""FFFFF2DF"" f=""simhei-13""></T><E e=""140""></E>","<T t=""你好呀，听说有门派弟子过来调查怪风，是你嘛？"" c=""FFFFF2DF"" f=""simhei-13""></T><E e=""155""></E>","<T t=""嗯嗯，是我，霞姐姐你有见过怪风嘛？"" c=""FFFFF2DF"" f=""simhei-13""></T>","<T t=""有的，昨天夜里，我在桥边打水，一阵黑色的狂风呼啸而过，吓死我了"" c=""FFFFF2DF"" f=""simhei-13""></T><E e=""152""></E>","<T t=""(思索中...你决定前往桥边查看)，霞姐姐你放心，我会帮大家解决这个问题的。"" c=""FFFFF2DF"" f=""simhei-13""></T><E e=""219""></E>","<T t=""嗯呐~，这是我从东海湾沙滩边捡到的一颗宝石，送给你吧。"" c=""FFFFF2DF"" f=""simhei-13""></T><E e=""153""></E>","<T t=""谢谢~霞姐姐。（超开心）"" c=""FFFFF2DF"" f=""simhei-13""></T><E e=""144""></E>",,,1,161614,1,161614,1,161614,1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
180131,0,,1,0,0,至尊西游•妖风,10,,,,0,0,至尊西游•妖风,,180132,0,"<T t=""宠物仙子"" npcid=""161605"" c=""FF02972C""></T><T t=""有事找你。"" c=""ff8c5e2a""></T><T t="""" c=""ff8c5e2a""></T>","<T t=""宠物仙子"" npcid=""161606"" c=""ff00ff00""></T><T t=""听闻你在调查怪风，她让你过去一趟"" c=""fffff2df""></T>","<T t=""询问"" c=""ff8c5e2a""></T><T t=""宠物仙子"" npcid=""161605"" c=""FF02972C""></T><T t=""找你有何事。"" c=""ff8c5e2a""></T><T t="""" c=""ff8c5e2a""></T>",161606,1616,0,0,0,0,,200000,1000,0,2,1,666666,0,1,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,0,0,,,,,0,,,0,,,,,,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<T t=""仙子~你找我嘛？"" c=""FFFFF2DF"" f=""simhei-13""></T><E e=""155""></E>","<T t=""嗯嗯，听闻你在调查怪风，但看你好像还没有宠物的吧？（上下打量着你）"" c=""FFFFF2DF"" f=""simhei-13""></T>","<T t=""嗯，我刚到这里，还没有宠物呢。"" c=""FFFFF2DF"" f=""simhei-13""></T><E e=""117""></E>","<T t=""行走西游世界，宠物是必不可少的，我这里有几只可爱的宠物，送你一只吧。"" c=""FFFFF2DF"" f=""simhei-13""></T><E e=""137""></E>","<T t=""哇哇~谢谢仙子姐姐。（超激动）"" c=""FFFFF2DF"" f=""simhei-13""></T><E e=""198""></E>","<T t=""不客气，如果你对怪风还没有头绪的话，可以找牛大胆问问哦。"" c=""FFFFF2DF"" f=""simhei-13""></T><E e=""104""></E>","<T t=""嗯嗯，我这就去。"" c=""FFFFF2DF"" f=""simhei-13""></T><E e=""143""></E>",,,1,161606,1,161606,1,161606,1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
180132,0,,1,0,0,至尊西游•妖风,10,,,,0,0,至尊西游•妖风,,180133,0,"<T t=""找到"" c=""ff8c5e2a""></T><T t=""牛大胆"" npcid=""161602"" c=""FF02972C""></T><T t=""与他交谈"" c=""ff8c5e2a""></T>","<T t=""牛大胆"" npcid=""161602"" c=""ff00ff00""></T><T t=""好像在聚宝斋附近，过去找找吧"" c=""fffff2df""></T>","<T t=""找到"" c=""ff8c5e2a""></T><T t=""牛大胆"" npcid=""161605""c=""FF02972C""></T><T t=""并向他询问有没有线索。"" c=""ff8c5e2a""></T>",161602,1616,0,0,0,0,0,200000,1000,1350,1,1,50332,0,1,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,0,0,,,,,0,,,0,,,,,,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<T t=""道长道长，仙子说你可能知道怪风的缘由，你能说说嘛？"" c=""FFFFF2DF"" f=""simhei-13""></T><E e=""181""></E>","<T t=""老道我上知天文，下知地理，怎么会不知道。"" c=""FFFFF2DF"" f=""simhei-13""></T><E e=""128""></E>","<T t=""老道我确实知道怪风的来历，咱们建邺城旁边的东海湾的岩洞里镇压着一只鬼怪，此鬼怪名为"" c=""FFFFF2DF"" f=""simhei-13""></T><T t=""妖风"" c=""FF33FF00"" f=""simhei-13""></T><T t=""，拥有呼风唤雨的能力。"" c=""FFFFF2DF"" f=""simhei-13""></T>","<T t=""这么厉害嘛？那它怎么会被镇压呢？"" c=""FFFFF2DF"" f=""simhei-13""></T>","<T t=""因为镇压它的人是显圣真君杨戬。不过被镇压了这么多年，估计妖风的道行也大不如从前了，不然也不只是狂风呼啸而过了。"" c=""FFFFF2DF"" f=""simhei-13""></T>","<T t=""老道我这里有一张天师符咒，燃烧以后能引出一些妖物，你拿着吧，看能不能引出妖风，以它现在的状态，少侠应该能够战胜它。"" c=""FFFFF2DF"" f=""simhei-13""></T>","<T t=""（你接过符咒，并重重地点头）嗯嗯，谢谢道长。我去试试看，如果能引出妖风，我定将它镇压，让大家不再担心受怕。"" c=""FFFFF2DF"" f=""simhei-13""></T>",,,1,161602,161602,1,161602,161602,1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
180133,0,,1,0,0,至尊西游•妖风,22,,,,0,0,至尊西游•妖风,,180134,1,"<T t=""燃烧"" c=""ff5f3e22""></T><T t=""天师符咒"" m=""50323"" npcid=""10390"" c=""ff005B0F""></T><T t=""试试看"" c=""ff5f3e22""></T>","<T t=""前往桥边燃烧"" c=""fffff2df""></T><T t=""天师符咒"" m=""50323"" npcid=""10390"" c=""ff00ff00""></T><T t=""看看是否能引出妖风"" c=""fffff2df""></T>","<T t=""前往桥边燃烧牛大胆的"" c=""ff5f3e22""></T><T t=""天师符咒"" m=""50323"" npcid=""10390""c=""ff005B0F""></T><T t=""，看看能否把妖风给引诱出来。"" c=""ff5f3e22""></T>",0,1616,34,63,34,63,50332,200000,1000,1350,1,1,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,0,0,,,,,0,,,0,,,,,,,0,0,0,0,0,,0,"<T t=""我擦嘞，"" c=""fffff2df""></T><E e=""135""></E><T t=""还真的引出妖风了。"" c=""fffff2df""></T>",,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
180134,8502,,1,0,0,至尊西游•妖风,40,,,,0,0,至尊西游•妖风,斩妖除魔,180135,0,"<T t=""击败"" c=""ff8c5e2a""></T><T t=""妖风"" npcid=""161601"" c=""FF02972C""></T>","<T t=""击败被符咒引出来的"" c=""fffff2df""></T><T t=""妖风"" npcid=""161601"" c=""ff00ff00""></T>","<T t=""你燃烧了天师符咒"" c=""ff8c5e2a""></T><T t=""妖风"" npcid=""161601""c=""FF02972C""></T><T t=""竟然真的被引出来了，击败它！"" c=""ff8c5e2a""></T>",161601,1616,0,0,0,0,0,200000,1330,1350,1,1,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,0,1,,,,,0,,,0,,,,,,,0,0,0,0,0,,0,"<T t=""谢谢真君出手斩灭此妖，否则不知还要祸害多少无辜百姓呢。"" c=""fffff2df""></T>","<T t=""少侠日后切勿莽撞，若非本座察觉妖风破封而出前来查看，此次恐酿成大祸。"" c=""fffff2df""></T>","<T t=""嗯嗯，我一定铭记真君的教诲。"" c=""fffff2df""></T>","<T t=""本座去矣，望自珍重"" c=""fffff2df""></T>","<T t=""(望着真君离去)，真君实力好强啊！"" c=""fffff2df""></T>",,,,,1,161525,1,161525,1,,,,,,,,,,,,,,,,,,,,,"<T t=""嗯？来者何人！"" c=""fffff2df""></T>","<T t=""显圣真君将你镇压在岩洞内，你不在洞里思过。溜出来祸害人间，我是来斩妖除魔的。"" c=""fffff2df""></T><E e=""132""></E><E e=""132""></E>","<T t=""哼！小屁孩儿，你有几斤几两自己没数？"" c=""fffff2df""></T><E e=""195""></E>","<T t=""少废话，今日我便斩妖除魔，看招！"" c=""fffff2df""></T><E e=""103""></E>",,,,,,161601,1,161601,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
180135,0,,1,0,0,至尊西游•妖风,10,,,,0,0,至尊西游•妖风,,180136,0,"<T t=""看看"" c=""ff8c5e2a""></T><T t=""老孙头"" npcid=""161605"" c=""FF02972C""></T><T t=""还有什么事。"" c=""ff8c5e2a""></T>","<T t=""看看"" c=""fffff2df""></T><T t=""老孙头"" npcid=""161605"" c=""ff00ff00""></T><T t=""还有什么事"" c=""fffff2df""></T>","<T t=""看看"" c=""ff8c5e2a""></T><T t=""老孙头"" npcid=""161605""c=""FF02972C""></T><T t=""会给你什么东西吧。"" c=""ff8c5e2a""></T>",161605,1616,0,0,0,0,0,200000,1330,1350,1,1,50800,0,1,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,0,0,,,,,0,,,0,,,,,,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<T t=""少侠，真是多亏了你呀。"" c=""fffff2df""></T>","<T t=""哎呀，我也没帮上什么忙，"" c=""fffff2df""></T><E e=""117""></E><T t=""主要还是真君及时出手。"" c=""fffff2df""></T>","<T t=""少侠谦虚了，不知少侠是否知道"" c=""FFFFF2DF"" f=""simhei-13""></T><T t=""长寿村"" c=""FF33FF00"" f=""simhei-13""></T><T t=""？"" c=""FFFFF2DF"" f=""simhei-13""></T>","<T t=""我刚到西游世界，还不知道长寿村在哪儿呢。"" c=""fffff2df""></T><E e=""218""></E><T t=""怎么去呀？"" c=""fffff2df""></T>","<T t=""如果少侠要前往"" c=""FFFFF2DF"" f=""simhei-13""></T><T t=""长寿村"" c=""FF33FF00"" f=""simhei-13""></T><T t=""牛大胆应该可以帮你节约时间。"" c=""FFFFF2DF"" f=""simhei-13""></T>","<T t=""还有就是麻烦少侠帮我把这封信送给"" c=""FFFFF2DF"" f=""simhei-13""></T><T t=""陆萧然"" c=""FF33FF00"" f=""simhei-13""></T><T t=""。"" c=""FFFFF2DF"" f=""simhei-13""></T>","<T t=""（拍胸脯）没问题，交给我了。"" c=""fffff2df""></T><E e=""215""></E>",,,161605,1,161605,1,161605,161605,1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
180136,0,,1,0,0,至尊西游•妖风,10,,,,0,0,至尊西游•妖风,,180137,0,"<T t=""先去找"" c=""ff8c5e2a""></T><T t=""牛大胆"" npcid=""161602"" c=""FF02972C""></T><T t="""" c=""ff8c5e2a""></T>","<T t=""询问"" c=""fffff2df""></T><T t=""牛大胆"" npcid=""161602"" c=""ff00ff00""></T><T t=""能否送你去长寿村。"" c=""fffff2df""></T>","<T t=""牛大胆"" npcid=""161602""c=""FF02972C""></T><T t=""可以帮助你前往长寿村，和他聊聊。"" c=""ff8c5e2a""></T>",161602,1616,0,0,0,0,0,200000,1660,1660,1,1,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,0,0,,,,,0,,,0,,,,,,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<T t=""少侠，真厉害！"" c=""fffff2df""></T><E e=""126""></E><T t=""建邺城终于恢复了往日的平静与安宁。"" c=""fffff2df""></T>","<T t=""不敢当不敢当。道长我想请教一下长寿村怎么去呀？"" c=""fffff2df""></T>","<T t=""长寿村吗（沉思...）我可以送你过去，但最近长寿村在闹猪妖，少侠得多加小心啊。"" c=""fffff2df""></T>","<T t=""谢谢道长，我会多加小心的。"" c=""fffff2df""></T>",,,,,,161602,1,161602,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
180137,0,,1,0,0,至尊西游•蜃蛇,10,,,5,0,0,至尊西游•蜃蛇,,189901,0,"<T t=""前往"" c=""ff8c5e2a""></T><T t=""长寿村"" m=""1614"" x=""41"" y=""95"" c=""FF02972C""></T>","<T t=""前往"" c=""fffff2df""></T><T t=""长寿村"" m=""1614"" x=""41"" y=""95"" c=""ff00ff00""></T><T t=""找到陆萧然"" c=""fffff2df""></T>","<T t=""前往"" c=""ff8c5e2a""></T><T t=""长寿村"" m=""1614"" x=""41"" y=""95""c=""FF02972C""></T><T t=""并找到陆萧然。"" c=""ff8c5e2a""></T>",161403,1614,0,0,0,0,0,200000,1660,1660,1,1,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,0,0,,,,,0,,,0,,,,,,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<T t=""这位少侠看着眼生，是从何处而来？"" c=""fffff2df""></T>","<T t=""额，我刚从建邺城过来，老孙头让我把信件送过来给你。"" c=""fffff2df""></T>",,,,,,,,161403,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
189901,0,,1,0,0,至尊西游•蜃蛇,12,,,,0,0,至尊西游•蜃蛇,老孙头的信,180138,0,"<T t=""前往"" c=""ff8c5e2a""></T><T t=""长寿村"" m=""1614"" x=""41"" y=""95"" c=""FF02972C""></T>","<T t=""将信件交给"" c=""fffff2df""></T><T t=""陆萧然"" m=""1614"" x=""41"" y=""95"" c=""ff00ff00""></T><T t="""" c=""fffff2df""></T>","<T t=""把信件送给"" c=""ff8c5e2a""></T><T t=""陆萧然"" m=""1614"" x=""41"" y=""95""c=""FF02972C""></T>",161403,1614,0,0,0,0,0,200000,1660,1660,1,1,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,50800,1,1,0,0,0,0,0,,,,,,,0,0,,,,,0,,,0,,,,,,,0,0,0,0,0,,0,"<T t=""有劳少侠了，少侠在长寿村可要多加小心，最近长寿村也不太安宁。"" c=""fffff2df""></T>","<T t=""不客气。""  c=""fffff2df""></T><E e=""181""></E>","<T t=""（话语刚落，一只野猪朝你袭来）！你不要过来啊！""  c=""fffff2df""></T>",,,,,,,161403,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,161404,,,,,,,,,,,,,,,,,,,
180138,8503,,1,0,0,至尊西游•蜃蛇,40,,,,0,0,至尊西游•蜃蛇,你不要过来啊！,180139,0,"<T t=""发狂的"" c=""ff8c5e2a""></T><T t=""野猪"" npcid=""161407"" c=""FF02972C""></T><T t=""朝你袭来"" c=""ff8c5e2a""></T>","<T t=""发狂的"" c=""fffff2df""></T><T t=""野猪"" npcid=""161407"" c=""ff00ff00""></T><T t=""朝你袭来"" c=""fffff2df""></T>","<T t=""你刚交完信件，一只野猪就朝你袭来。"" c=""ff8c5e2a""></T>",161407,1614,0,0,0,0,0,200000,1500,1500,1,1,50801,0,1,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,0,1,,,,,0,,,0,,,,,,,0,0,0,0,0,,0,"<T t=""咦，这是啥东西。"" c=""fffff2df""></T>",,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,161404,,,,,,,,,,,,,,,,,,,
180139,0,,1,0,0,至尊西游•蜃蛇,10,,,,0,0,至尊西游•蜃蛇,,180140,0,"<T t=""回去找"" c=""ff8c5e2a""></T><T t=""陆萧然"" npcid=""160905"" c=""FF02972C""></T>","<T t=""询问"" c=""fffff2df""></T><T t=""陆萧然"" npcid=""160905"" c=""ff00ff00""></T>","<T t=""回去找"" c=""ff8c5e2a""></T><T t=""陆萧然"" npcid=""160905""c=""FF02972C""></T><T t=""询问为何有野猪出现在村子里。"" c=""ff8c5e2a""></T>",161403,1614,0,0,0,0,0,200000,1750,1550,1,1,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,0,0,,,,,0,,,0,,,,,,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<T t=""陆大哥，这怎么会有发狂的野猪呀？"" c=""FFFFF2DF"" f=""simhei-13""></T><E e=""155""></E>","<T t=""唉~，最近村里经常出现动物发狂的情况，伤了不少村民。"" c=""fffff2df""></T><E e=""114""></E>","<T t=""我能帮上什么忙吗？"" c=""fffff2df""></T>","<T t=""方寸山弟子"" c=""FF33FF00"" f=""simhei-13""></T><T t=""正在调查此事，少侠可前去看看。"" c=""FFFFF2DF"" f=""simhei-13""></T>","<T t=""（方寸山弟子？）好的，我过去看看。"" c=""fffff2df""></T>",,,,,1,161403,1,161403,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,161404,,,,,,,,,,,,,,,,,,,
180140,0,,1,0,0,至尊西游•蜃蛇,10,,,,0,0,至尊西游•蜃蛇,,180141,0,"<T t=""找到"" c=""ff8c5e2a""></T><T t=""媛媛"" npcid=""160904"" c=""FF02972C""></T><T t="""" c=""ff8c5e2a""></T>","<T t=""向"" c=""fffff2df""></T><T t=""媛媛"" npcid=""160904"" c=""ff00ff00""></T><T t=""了解情况"" c=""fffff2df""></T>","<T t=""听闻"" c=""ff8c5e2a""></T><T t=""媛媛"" npcid=""160904""c=""FF02972C""></T><T t=""正在调查此事，过去问问。"" c=""ff8c5e2a""></T>",161404,1614,0,0,0,0,0,200000,1500,1500,1,1,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,0,0,,,,,0,,,0,,,,,,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<T t=""咦~这位师弟（师妹）看着眼生呀，有何事?"" c=""FFFFF2DF"" f=""simhei-13""></T>","<T t=""我听陆大哥说有方寸山弟子正在调查，想必就是师姐吧？"" c=""FFFFF2DF"" f=""simhei-13""></T>","<T t=""嗯呐，我奉师父之命前来调查此事，正在收集野猪体内的魔气呢。"" c=""FFFFF2DF"" f=""simhei-13""></T><E e=""204""></E>","<T t=""魔气吗？（刚刚击杀野猪，确实有魔气）"" c=""FFFFF2DF"" f=""simhei-13""></T>",,,,,,161404,1,161404,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,161404,,,,,,,,,,,,,,,,,,,
180141,0,,1,0,0,至尊西游•蜃蛇,12,,,,0,0,至尊西游•蜃蛇,给予魔气,180142,0,"<T t=""将魔气交予"" c=""ff8c5e2a""></T><T t=""媛媛"" m=""1609"" x=""35"" y=""75"" c=""FF02972C""></T><T t="""" c=""ff8c5e2a""></T>","<T t=""将魔气交予"" c=""fffff2df""></T><T t=""媛媛"" m=""1609"" x=""35"" y=""75"" c=""ff00ff00""></T><T t="""" c=""fffff2df""></T>","<T t=""将刚刚击杀野猪掉落的魔气交予"" c=""ff8c5e2a""></T><T t=""媛媛"" m=""1609"" x=""35"" y=""75""c=""FF02972C""></T><T t=""。"" c=""ff8c5e2a""></T>",161404,1614,0,0,0,0,0,200000,1500,1500,1,1,310000,1,5,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,50801,1,1,0,0,0,0,0,,,,,,,0,0,,,,,0,,,0,,,,,,,0,0,0,0,0,,0,"<T t=""呀，就是这个，你也遇到发狂的动物了嘛？~"" c=""FFFFF2DF"" f=""simhei-13""></T><E e=""155""></E>","<T t=""对呀，我刚给陆大哥送完信，那野猪就突然朝我袭来。"" c=""FFFFF2DF"" f=""simhei-13""></T><E e=""124""></E>","<T t=""看来你实力不错嘛，帮我击杀3只发狂的动物，咋样？"" c=""FFFFF2DF"" f=""simhei-13""></T><E e=""116""></E>","<T t=""没问题。"" c=""FFFFF2DF"" f=""simhei-13""></T><E e=""153""></E>",,,,,,161404,1,161404,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,161404,,,,,,,,,,,,,,,,,,,
180142,8689,,1,0,0,至尊西游•蜃蛇,40,,,,0,0,至尊西游•蜃蛇,进入战斗,180143,0,"<T t=""击杀"" c=""ff8c5e2a""></T><T t=""发狂的野猪"" npcid=""161408"" c=""FF02972C""></T>","<T t=""击杀"" c=""fffff2df""></T><T t=""发狂的野猪"" npcid=""161408"" c=""ff00ff00""></T><T t=""（0/3）"" c=""FFFFFF00""></T>","<T t=""帮助媛媛击杀"" c=""ff8c5e2a""></T><T t=""发狂的动物"" npcid=""167102""c=""FF02972C""></T><T t=""（0/3）"" c=""FFFFFF00""></T>",161408,1614,0,0,0,0,0,200000,2000,2110,1,1,50801,0,1,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,0,1,,,,,0,,,0,,,,,,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,161404,,,,,,,,,,,,,,,,,,,
180143,8690,,1,0,0,至尊西游•蜃蛇,40,,,,0,0,至尊西游•蜃蛇,进入战斗,180144,0,"<T t=""击杀"" c=""ff8c5e2a""></T><T t=""发狂的野猪"" npcid=""161409"" c=""FF02972C""></T>","<T t=""击杀"" c=""fffff2df""></T><T t=""发狂的野猪"" npcid=""161409"" c=""ff00ff00""></T><T t=""（1/3）"" c=""FFFFFF00""></T>","<T t=""帮助媛媛击杀"" c=""ff8c5e2a""></T><T t=""发狂的动物"" npcid=""167102""c=""FF02972C""></T><T t=""（1/3）"" c=""FFFFFF00""></T>",161409,1614,0,0,0,0,0,200000,2000,2110,1,1,50801,0,1,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,0,1,,,,,0,,,0,,,,,,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,161404,,,,,,,,,,,,,,,,,,,
